,zinc_id,smiles,e
2660,ZINC000055161806,CSn1c(-c2nccc(OCC(F)(F)F)c2C)nc2ccccc21,-0.2525312027913555
2661,ZINC000100019233,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,1.7123786042554632
2662,ZINC000100053320,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,-1.4678134706246189
2663,ZINC000100053593,C[N+]1([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,-0.2778162394713937
2664,ZINC000100051400,CC(=O)C[C@@H](c1ccc(O)cc1)c1c(O)oc2ccccc2c1=O,0.23245997478638686
2665,ZINC000100051405,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O,-0.9908675315474049
2666,ZINC000100051467,O=C(C1CC1)[C@@H](c1ccccc1F)N1CCc2sc(O)cc2C1,1.0472504941990008
2667,ZINC000100051620,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CC[C@@H](O)[C@@H]3C2)cc1,0.3944526720764022
2668,ZINC000100051669,NCC/C=C1\c2ccccc2C[C@H](O)c2ccccc21,-0.5512704263329213
2669,ZINC000100053074,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341,-1.8790837102649036
2670,ZINC000100053171,C/C=C1\N(C)[C@@H](C)CC1(c1ccccc1)c1ccccc1,0.4040267530564996
2671,ZINC000100053206,CCOC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C,-1.24103077147501
2672,ZINC000100053300,Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)NCC[C@@]341,2.25418304167009
2673,ZINC000004214738,C[S@@+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.22628691464698827
2674,ZINC000095617625,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,0.15985283842358972
2675,ZINC000095617647,O=S1C=CC2=C1CCN(Cc1ccccc1Cl)C2,-0.01457845533411657
2676,ZINC000095617659,CN[C@]1(c2ccccc2Cl)CC[C@@H](O)CC1=O,-0.642548716551002
2677,ZINC000095617667,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CC(O)C[C@H]3C2)cc1,-1.3564188565732893
2678,ZINC000096077628,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O,-0.7006127024900237
2679,ZINC000000206825,O=C(O)CNC(=O)c1ccncc1,-0.6882747123731586
2680,ZINC000000621833,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,0.8593101493506567
2681,ZINC000001481952,CN(C)CC/C=C1\c2ccccc2C[C@H](O)c2ccccc21,0.12356296070510908
2682,ZINC000001588900,CC/C(=C(\c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,-0.5316759478705251
2683,ZINC000002041003,O=c1nc2[nH]c(=O)[nH]c2c(O)[nH]1,0.9818676376033999
2684,ZINC000002512178,CC[C@]1(c2ccc(O)cc2)NC(=O)N(C)C1=O,-0.6554390437489866
2685,ZINC000002570846,CCC[C@@H](C(=O)O)[C@H](O)CC,-1.2480609099761901
2686,ZINC000002584392,Cn1c(O)nc2c([nH]c(=O)n2C)c1=O,-0.2899821117674677
2687,ZINC000085479227,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.1324435708934315
2688,ZINC000256109542,C[C@H]1O[C@@H](O[C@@H]2[C@H](O)C[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@H]5[C@H]4C[C@@H](O)[C@]4(C)[C@H](C6=CC(=O)OC6)CC[C@]54O)C3)O[C@@H]2C)C[C@H](O)[C@H]1O,-0.5586256311237191
2689,ZINC000256296829,CC(=O)O[C@]1(C(C)=O)C[C@H](O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@H]5[C@]4(C)[C@H]3CC[C@@]21C,-1.4049282736323934
2690,ZINC000256630457,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)Cc1cccc2ccccc12)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.8527001815272905
2691,ZINC000012496366,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,0.9120237174983405
2692,ZINC000013282290,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@@H]2O,1.0638989081424157
2693,ZINC000013478606,COc1ccc(Cl)cc1/C(O)=N/CCc1ccc(S(=O)(=O)/N=C(/O)N[C@H]2CCCC[C@@H]2O)cc1,-0.49571500829466486
2694,ZINC000013520633,CC1(C)S[C@@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@@H]1C(=O)O,-0.362670696708769
2695,ZINC000013531944,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C/c1ccc(S(C)(=O)=O)cc1,0.705727004239263
2696,ZINC000013759799,CCCN[C@H]1CCc2c(O)cccc2C1,-1.7554101220761746
2697,ZINC000014658068,O=NC1CCNCC1,-0.7000648255914478
2698,ZINC000261494553,C[C@]12CC[C@@H](OS(=O)(=O)O)CC1=CC[C@H]1[C@H]2CC[C@@]2(C)C(c3ccc[n+]([O-])c3)=CC[C@H]12,1.1263770803470863
2699,ZINC000261494557,C[C@H](C(=O)O)c1ccc(C(=O)C2=CC=C[S@@]2=O)cc1,-0.28903900492172946
2700,ZINC000261494563,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O[C@@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,-1.6242601747408256
2701,ZINC000261494568,CC(=O)N[C@@H]1CC[C@@H]2Nc3c(O)cc(C(N)=O)cc3[C@H]2C1,-0.3080487488795984
2702,ZINC000261494576,CC(=O)N1CCc2c1[nH]c1ccc(O[C@@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)cc21,0.01408234588525285
2703,ZINC000261494580,COc1ccc2c(c1)c(CCNC(C)=O)cn2[C@@H]1O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]1O,-1.9059935337395977
2704,ZINC000261494585,CCC[C@@H]1O[C@@H]2C[C@@H]3[C@H]4C[C@@H](O)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,-0.5829541541596626
2705,ZINC000261494596,CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)c4O[C@H]2[C@H](O)CC[C@@H]3[C@H]1C5,-0.7435680685639924
2706,ZINC000261494600,CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@@H]1C5,-1.1033734143512373
2707,ZINC000261494606,CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C[C@@](C)(O)C4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C,-1.197435321560589
2708,ZINC000261494611,CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]6O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1.2173472752536876
2709,ZINC000261494624,CC[C@@H](c1ccccc1)[C@@H](c1ccc(OCCNC)cc1)c1ccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cc1,2.0916065952632636
2710,ZINC000261494632,C=C1NC(N)=Nc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,0.9309534813719453
2711,ZINC000261494636,CN(C)CC/C=C1\c2ccccc2COc2ccc(O[C@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)cc21,-0.6090300072491923
2712,ZINC000261494648,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@H](O)CO)C[C@@H]3O[C@@H]1C[C@H](/N=C(/O)C(F)(F)F)[C@H](O)[C@@H](C)O1,-2.9935230697632385
2713,ZINC000261494664,O=C1[C@H]2[C@H]3CC[C@H]([C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc4ccccc24)CC1)[C@@H]3O,-1.0287279149715554
2714,ZINC000150338908,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@@H](O)CO)C[C@H]3O[C@@H]1C[C@@H](/N=C(\O)C(F)(F)F)[C@@H](O)[C@@H](C)O1,-0.16660950099546892
2715,ZINC000150339050,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)Cc1cccc2ccccc12)C[C@@H]3O[C@@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1,2.0901000814024058
2716,ZINC000150339055,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)Cc1cccc2ccccc12)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@@H](C)O1,0.5810496731467636
2717,ZINC000150339325,C[C@H](O)[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0838618390918198
2718,ZINC000005752185,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0.04723658895854223
2719,ZINC000005760499,CC(C)NC[C@H](O)c1cc(O)cc(OS(=O)(=O)O)c1,-0.9887768774307422
2720,ZINC000005783849,Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O,0.06071437246550901
2721,ZINC000005958052,CN(C)C[C@H]1CCCC[C@@]1(O)c1cccc(O)c1,1.3428804846753961
2722,ZINC000006019314,COc1ccccc1OC[C@@H](O)C(=O)O,0.5956314868270771
2723,ZINC000006069509,Cc1cn([C@H]2C[C@H](N)[C@@H](CO)O2)c(=O)[nH]c1=O,0.8792908621911623
2724,ZINC000006092087,O=C(NC[C@H]1CCCCN1)c1cc(O)ccc1OCC(F)(F)F,-0.2598144799271515
2725,ZINC000006116332,O=C1NC(=O)[C@@](C2=C[C@H](O)[C@H](O)C=C2)(c2ccccc2)N1,-0.36536799228094796
2726,ZINC000006117175,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,-0.13342344538712364
2727,ZINC000006524885,Nc1ccn([C@H]2C[S@@](=O)[C@@H](CO)O2)c(=O)n1,0.0922334039784737
2728,ZINC000008214585,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,0.199340694327499
2729,ZINC000008679996,C[C@]12CC[C@H](O)C[C@H]1CC[C@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,-1.0210327211211396
2730,ZINC000084386263,COc1ccc2c(c1)c(CC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c(C)n2C(=O)c1ccc(Cl)cc1,-0.923094399324636
2731,ZINC000085552177,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)CN(C)[C@@H](C)[C@@H](O)[C@]1(C)O,0.7502505392563892
2732,ZINC000089224316,C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-1.6745075125522972
2733,ZINC000095618600,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,-0.16026828049273137
2734,ZINC000095618747,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,0.7020245382334551
2735,ZINC000095618756,O=C(CCCN1CCC(O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.6679082930556138
2736,ZINC000137375210,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,0.802120629042979
2737,ZINC000229983969,CC/C=C(\CCC)C(=O)SCC/N=C(\O)CC/N=C(\O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O,-0.6402896758265344
2738,ZINC000229984054,C=CC[C@H](CCC)C(=O)SCC/N=C(\O)CC/N=C(\O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O,0.17989102898195306
2739,ZINC000230122748,CCC[C@H](C(=O)CC)C(=O)SCC/N=C(\O)CC/N=C(\O)[C@@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O,2.401142103379425
2740,ZINC000230123065,CCCC(CCC)C(=O)SCC/N=C(\O)CC/N=C(\O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O,0.8080413824089114
2741,ZINC000012503063,C#C[C@](O)(/C=C\Cl)CC,-0.9753843204627839
2742,ZINC000033955641,CC1=C(/C=C/C(C)=C/C=C\C(C)=C/CO)C(C)(C)CCC1,-0.502141106081733
2743,ZINC000019230121,OCCN1CCOCC1,2.4901195054383587
2744,ZINC000021302830,C[C@H]1O[C@@H](n2cc(F)c(N)nc2=O)[C@H](O)[C@@H]1O,0.049327267626826515
2745,ZINC000021981258,CN1CCN2c3ncc(O)cc3Cc3ccccc3[C@H]2C1,-1.368222358371588
2746,ZINC000022056306,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,-0.478902744230597
2747,ZINC000261494695,C=C1C=C2C=C[C@H]3[C@@H](CC[C@]4(C)[C@H](C(C)C)CC[C@H]34)[C@@]2(C)CC1,-0.6690370170752452
2748,ZINC000085552699,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.6172455275718263
2749,ZINC000013829478,O=C(O)c1ccccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,1.4158954284094067
2750,ZINC000261494617,C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]1CC[C@@H]1[C@@H]3CC[C@@](O)([C@H](O)CO)[C@]3(C)CC(=O)[C@H]12,-0.31939298494326723
2751,ZINC000261494639,COC(=O)[C@H]1[C@H]2CC[C@@H](C[C@H]1C(=O)Oc1ccccc1)N2,-1.7201919162138177
2752,ZINC000261494708,C[C@]12CC[C@@H]3c4cc(O)c(OS(=O)(=O)O)cc4CC[C@@H]3[C@H]1CCC2=O,-0.5783054882913782
2753,ZINC000261494668,CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5,1.4500752067378266
2754,ZINC000261494674,COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@@H]2O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@@H](C)O1,0.9885039188927259
2755,ZINC000261494678,CN[C@@H]1CC[C@@H]2Nc3c(O)cc(C(N)=O)cc3[C@H]2C1,-1.3731289743022101
2756,ZINC000261494682,C[N+]1([C@@H]2O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,-0.19381591651798233
2757,ZINC000261494691,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,0.6546224272533308
2758,ZINC000014969354,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,0.9148408164005589
2759,ZINC000261494712,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@@H]3[C@H]1CC[C@H]2O,-0.37562574874138066
2760,ZINC000261494717,CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,-1.5148491433695896
2761,ZINC000022055139,CN1C(=O)CC[C@H]1c1ccc[n+]([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)c1,0.8108304339331968
2762,ZINC000004102205,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,0.12499173843351699
2763,ZINC000004213363,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-0.44328796753959476
2764,ZINC000004215255,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CS[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12,-0.3203399602497145
2765,ZINC000004217548,OC[C@H]1O[C@@H](n2cnc3c(=S)[nH]cnc32)[C@H](O)[C@@H]1O,-0.17911101202663154
2766,ZINC000004576930,CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O,0.1682522142612676
2767,ZINC000004974291,C/C(=N\NC(=O)c1ccncc1)C(=O)O,1.2799575596073582
2768,ZINC000084316941,Cc1cccc(C)c1/N=C(/O)[C@@H]1CCCCN1,-0.317645064662255
2769,ZINC000003643421,CNC[C@@H]1CCCC[C@]1(O)c1cccc(OC)c1,-0.5034940584601895
2770,ZINC000005138341,CC(C)NCC[C@@](C(N)=O)(c1ccccc1)c1ccccn1,0.4248994430236532
2771,ZINC000003812946,CC[C@@](C)(Oc1ccc(C2(c3ccc(O[C@](C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,0.12252112033954003
2772,ZINC000003830503,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,-0.2730322028722556
2773,ZINC000082004496,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@@]21C,-0.14544473743086486
2774,ZINC000083294653,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]21C,-1.637361233676578
2775,ZINC000103660515,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@@H]3CC[C@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,-1.1302906430163706
2776,ZINC000062227227,CC(=O)NCCc1c[nH]c2ccc(O[C@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc12,-0.20336002066198172
2777,ZINC000065743123,Nc1ccn([C@@H]2CS[C@@H](CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O2)c(=O)n1,-0.8996701063293762
2778,ZINC000071758443,CC1(C)S[C@@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O,-0.5981634298380947
2779,ZINC000071773502,C[C@H](C(=O)O)c1ccc(C[C@@H](C)CO)cc1,0.05102329401875892
2780,ZINC000118915215,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3CC[C@@]4(C)[C@@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@@]54O)C3)O[C@@H]2C)C[C@@H](O)[C@@H]1O,-0.7161940433558095
2781,ZINC000118915223,CC(=O)O[C@]1(C(C)=O)C[C@H](O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,-0.8156198990168955
2782,ZINC000118915229,C[C@]12CC[C@H](S(=O)(=O)O)C[C@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1,0.4146499492491245
2783,ZINC000004217399,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,-1.4010488306368014
2784,ZINC000004245625,COc1cc(OC)c2c(c1Cl)O[C@@]1(C2=O)[C@H](C)CC(=O)C[C@H]1OC,0.2660163945622403
2785,ZINC000334138264,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,1.873260188359636
2786,ZINC000005116305,Cc1cccc(Cc2c[nH]cn2)c1C,-1.8483342735574755
2787,ZINC000002586020,C[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0.6639632732540067
2788,ZINC000003784427,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,-0.6938804739259915
2789,ZINC000005139697,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-1.2002428248749764
2790,ZINC000005161502,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=N[C@H]2O,0.33022340461364075
2791,ZINC000003860188,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,-0.0031067745734114543
2792,ZINC000083294652,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@H]3CC[C@]21C,0.6945991774127012
2793,ZINC000100743496,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,-1.140352443837344
2794,ZINC000064624931,CCC(=O)c1ccc2c(c1)N(CCN1CCN(CCO)CC1)c1ccccc1S2,0.8329753975681492
2795,ZINC000065739999,CC[C@@H](c1cccc(O)c1)[C@@H](C)CNC,-0.6098196702911767
2796,ZINC000110344463,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@@H]3CC[C@@]21C,0.6552500015370067
2797,ZINC000071773501,C[C@H](CO)Cc1ccc([C@H](C)C(=O)O)cc1,-0.9074735190031923
2798,ZINC000118915216,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3CC[C@@]4(C)[C@@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@@]54O)C3)O[C@@H]2C)C[C@@H](O)[C@@H]1O,2.056025114016794
2799,ZINC000118915224,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@@](C)(O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-0.17562053239995132
2800,ZINC000118915230,C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1,-0.4744987464624603
2801,ZINC000022055066,C[N+]1([O-])CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-0.4095840907090965
2802,ZINC000261494676,COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@@H]2O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,1.7683826404786795
2803,ZINC000261494680,C[N+]1([C@@H]2O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,1.1028565435283768
2804,ZINC000261494689,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,-0.16978756341601506
2805,ZINC000261494693,C=C1C=C2C=C[C@@H]3[C@H]4CC[C@@H](C(C)C)[C@]4(C)CC[C@H]3[C@@]2(C)CC1,-0.6046509168697085
2806,ZINC000261494589,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3C[C@H](O)C[C@H]3C2)cc1,2.0410107989029886
2807,ZINC000261494619,C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]1CC[C@@H]1[C@@H]3CC[C@@](O)([C@@H](O)CO)[C@@]3(C)CC(=O)[C@H]12,0.013691584625184586
2808,ZINC000261494646,O=[S@]1C=CC2=C1CCN(Cc1ccccc1Cl)C2,0.05547499651812395
2809,ZINC000261494671,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC[C@@H](O)[C@H]3C2)cc1,-0.10837482063773701
2810,ZINC000261494710,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@@H]3[C@H]1CCC2=O,-1.1530734155446256
2811,ZINC000084397769,O=C(CO)CO,-1.0424154263017726
2812,ZINC000016951989,CC1(C)S[C@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O,0.7517863301030925
2813,ZINC000017744683,O=C(O)C[S@](=O)C(c1ccccc1)c1ccccc1,-0.4311823425455941
2814,ZINC000019890803,C[C@H](Cc1ccccc1)NCc1ccccc1Cl,-0.1979688486500237
2815,ZINC000021981254,c1ccc2c(c1)Cc1cccnc1N1CCNC[C@H]21,-0.3061304427437042
2816,ZINC000261494697,C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@]21CCC(=O)O1,2.4097253890375137
